Date,Time,Test Stand,GO #,Code String,% Load,Refrigerant,Test Length,SN #,Net Evap Capacity,Evap GPM,EEWT,ELWT,Evap Delta T,EvapWaterDeltaP Corrected ftH2O,Evap Presure,Baro Pressure,Cond GPM,CLWT,CEWT,Cond Delta T,CondWaterDeltaP Corrected ftH2O,Cond Pressure,Liquid Line Temp,Subcooling ,Suction Temp,Discharge Temp,Discharge SH,FreqC1PhA,PowerTotal,Efficiency,Energy Balance,Suction SH,Evap Sat Temp,Cond Sat Temp Circuit 1,Volts Avg,VoltBalance,EvapWaterDeltaP ftH2O,CondWaterDeltaP ftH2O,Tons Time Ave,Evap WF Time Ave,Evap WT In Time Ave,Evap WT Out Time Ave,Evap Delta Press Time Ave,Cond WF Time Ave,Cond WT In Time Ave,Cond Delta Press Time Ave,Voltage Ave Time Ave,Voltage Bal Time Ave,Voltage Freq Time Ave,KW/Ton Time Ave,Energy Bal Time Ave,Evap WF Stab Time Ave,Evap WT In Stab Time Ave,Evap WT Out Stab Time Ave,Cond WF Stab Time Ave,Cond WT In Stab Time Ave,Voltage Ave Stab Time Ave,Voltage Freq Stab Time Ave,Pass,EXV Pos FB,EXV Pos SP,IGV Pos Mech FB,VFD Speed FB,VFD Speed SP
12/17/21 ,17:54:53.36,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,488.948570,1197.212036,54.975875,45.199253,9.776622,16.315298,38.049408,0.000000,1475.684521,94.866323,85.575288,9.291035,11.673681,66.209020,0.000000,0.000000,0.000000,0.000000,0.000000,60.002007,271.730007,0.555744,-0.394293,0.000000,0.000000,0.000000,565.776674,0.381187,16.315298,11.673681,487.277669,1195.989277,55.136928,45.383323,16.249296,1471.320642,85.468959,11.717002,     NaN,     NaN,     NaN,     NaN,     NaN,94.708620,2.113894,0.567520,0.513731,3.403021,0.296581,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:54:58.36,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,489.710367,1199.075159,54.973311,45.196678,9.776633,16.345027,38.048582,0.000000,1471.844751,94.858524,85.567820,9.290704,11.631155,66.211913,0.000000,0.000000,0.000000,0.000000,0.000000,60.002080,271.730080,0.554879,0.005079,0.000000,0.000000,0.000000,565.776747,0.381187,16.345027,11.631155,487.250565,1196.015599,55.130587,45.377758,16.249785,1471.341315,85.469736,11.715824,     NaN,     NaN,     NaN,     NaN,     NaN,94.709722,2.122689,0.562891,0.510265,3.394784,0.296656,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:55:03.36,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,489.808419,1199.271265,54.968721,45.191742,9.776979,16.308490,38.034342,0.000000,1470.642236,94.845746,85.555034,9.290712,11.894268,66.221823,0.000000,0.000000,0.000000,0.000000,0.000000,59.993055,271.790055,0.554891,0.101732,0.000000,0.000000,0.000000,565.630055,0.380107,16.308490,11.894268,487.218982,1196.030537,55.124196,45.372137,16.250191,1471.342978,85.470400,11.715993,     NaN,     NaN,     NaN,     NaN,     NaN,94.710704,2.135828,0.558108,0.506672,3.394231,0.296716,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:55:08.36,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,489.577133,1197.831335,54.966169,45.188749,9.777419,16.227653,38.033088,0.000000,1474.053638,94.838697,85.547656,9.291041,11.933269,66.244929,0.000000,0.000000,0.000000,0.000000,0.000000,59.993015,271.790015,0.555153,-0.108665,0.000000,0.000000,0.000000,565.630015,0.380107,16.227653,11.933269,487.176108,1196.017462,55.117752,45.366458,16.249452,1471.357056,85.470964,11.717481,     NaN,     NaN,     NaN,     NaN,     NaN,94.711571,2.112182,0.553142,0.502923,3.396261,0.296771,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:55:13.36,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,488.933007,1196.861096,54.962812,45.184190,9.778622,16.299498,38.040936,0.000000,1478.894653,94.827808,85.535200,9.292609,11.991282,66.230894,0.000000,0.000000,0.000000,0.000000,0.000000,59.988041,271.830041,0.555966,-0.537443,0.000000,0.000000,0.000000,565.590041,0.380134,16.299498,11.991282,487.138337,1196.014824,55.111231,45.360688,16.249361,1471.414716,85.471374,11.720563,     NaN,     NaN,     NaN,     NaN,     NaN,94.712259,2.110705,0.547951,0.498976,3.412997,0.296811,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:55:18.36,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,489.671189,1198.543579,54.959748,45.179602,9.780146,16.304156,38.047142,0.000000,1482.595105,94.816343,85.520770,9.295573,11.817266,66.215631,0.000000,0.000000,0.000000,0.000000,0.000000,59.985094,271.860094,0.555189,-0.779321,0.000000,0.000000,0.000000,565.546761,0.379574,16.304156,11.817266,487.101958,1196.016057,55.104654,45.354847,16.249395,1471.493249,85.471659,11.722643,     NaN,     NaN,     NaN,     NaN,     NaN,94.712817,2.111618,0.542556,0.494848,3.487561,0.296839,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:55:23.36,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,490.479192,1200.344739,54.957377,45.175800,9.781577,16.202473,38.053325,0.000000,1478.213428,94.806332,85.508737,9.297595,11.675534,66.223053,0.000000,0.000000,0.000000,0.000000,0.000000,59.983072,271.880072,0.554315,-0.361031,0.000000,0.000000,0.000000,565.506738,0.379601,16.202473,11.675534,487.069157,1196.021992,55.098036,45.348949,16.248738,1471.558220,85.471825,11.722865,     NaN,     NaN,     NaN,     NaN,     NaN,94.713260,2.121292,0.536985,0.490575,3.519016,0.296852,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:55:28.36,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,491.796053,1203.606506,54.955750,45.172440,9.783309,16.158603,38.057246,0.000000,1471.147998,94.796108,85.497739,9.298369,11.660462,66.225116,0.000000,0.000000,0.000000,0.000000,0.000000,59.983049,271.880049,0.552831,0.278977,0.000000,0.000000,0.000000,565.506716,0.379601,16.158603,11.660462,487.044999,1196.046564,55.091359,45.342973,16.248232,1471.571724,85.471896,11.722123,     NaN,     NaN,     NaN,     NaN,     NaN,94.713568,2.180504,0.531174,0.486083,3.516281,0.296858,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:55:33.36,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,491.730555,1203.069775,54.955139,45.170828,9.784311,16.149732,38.052297,0.000000,1467.989465,94.790702,85.492068,9.298634,11.591104,66.216865,0.000000,0.000000,0.000000,0.000000,0.000000,59.983007,271.890007,0.552925,0.542301,0.000000,0.000000,0.000000,565.480007,0.378440,16.149732,11.591104,487.022761,1196.075294,55.084636,45.336935,16.247525,1471.556901,85.471906,11.721541,     NaN,     NaN,     NaN,     NaN,     NaN,94.713769,2.238341,0.525128,0.481384,3.525767,0.296858,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:55:38.36,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,490.247968,1199.064832,54.953639,45.166254,9.787385,16.218785,38.015343,0.000000,1464.934155,94.775108,85.474857,9.300252,11.498926,66.180529,0.000000,0.000000,0.000000,0.000000,0.000000,59.984033,271.870033,0.554556,0.473521,0.000000,0.000000,0.000000,565.500033,0.378426,16.218785,11.498926,486.989759,1196.074348,55.077829,45.330797,16.246931,1471.545404,85.471818,11.720349,     NaN,     NaN,     NaN,     NaN,     NaN,94.713791,2.237034,0.518768,0.476426,3.544024,0.296855,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:55:43.36,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,490.666736,1199.957690,54.951800,45.163350,9.788451,16.313951,38.022977,0.000000,1462.534277,94.765374,85.463027,9.302347,11.480550,66.217272,0.000000,0.000000,0.000000,0.000000,0.000000,59.982072,271.850072,0.554042,0.689866,0.000000,0.000000,0.000000,565.530072,0.376638,16.313951,11.480550,486.964929,1196.093874,55.070967,45.324609,16.247687,1471.510137,85.471677,11.718442,     NaN,     NaN,     NaN,     NaN,     NaN,94.713718,2.255532,0.512140,0.471271,3.601787,0.296853,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:55:48.36,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,488.954490,1195.926917,54.946828,45.159671,9.787156,16.264807,38.045882,0.000000,1463.494238,94.752902,85.449003,9.303899,11.715778,66.139639,0.000000,0.000000,0.000000,0.000000,0.000000,59.983057,271.700057,0.555676,0.297530,0.000000,0.000000,0.000000,565.586723,0.376011,16.264807,11.715778,486.934271,1196.102848,55.064033,45.318373,16.248280,1471.458527,85.471483,11.717323,     NaN,     NaN,     NaN,     NaN,     NaN,94.713545,2.252128,0.505234,0.465922,3.649009,0.296856,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:55:53.36,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,489.261310,1196.375916,54.943741,45.158062,9.785678,16.296095,38.050642,0.000000,1463.442627,94.747429,85.443607,9.303822,11.725906,66.206951,0.000000,0.000000,0.000000,0.000000,0.000000,59.983029,271.700029,0.555327,0.368169,0.000000,0.000000,0.000000,565.586695,0.376011,16.296095,11.725906,486.893783,1196.091494,55.056978,45.312075,16.248138,1471.407806,85.471321,11.717126,     NaN,     NaN,     NaN,     NaN,     NaN,94.713276,2.245525,0.497905,0.460319,3.696581,0.296863,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:55:58.36,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,490.095477,1199.369348,54.936173,45.154358,9.781815,16.350312,38.042824,0.000000,1466.941797,94.736965,85.433502,9.303463,11.686400,66.182617,0.000000,0.000000,0.000000,0.000000,0.000000,59.983041,271.700041,0.554382,0.264973,0.000000,0.000000,0.000000,565.586707,0.376011,16.350312,11.686400,486.852762,1196.089545,55.049804,45.305723,16.248876,1471.379736,85.471165,11.717008,     NaN,     NaN,     NaN,     NaN,     NaN,94.712920,2.242508,0.490189,0.454493,3.711257,0.296876,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:56:03.36,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,490.576021,1201.046655,54.928169,45.150475,9.777694,16.382181,38.038874,0.000000,1466.657910,94.730065,85.429150,9.300915,11.802186,66.200344,0.000000,0.000000,0.000000,0.000000,0.000000,59.984050,271.510050,0.553452,0.419499,0.000000,0.000000,0.000000,565.610050,0.374817,16.382181,11.802186,486.813272,1196.099007,55.042521,45.299324,16.249584,1471.340139,85.471047,11.717314,     NaN,     NaN,     NaN,     NaN,     NaN,94.712515,2.259840,0.482092,0.448453,3.723450,0.296888,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:56:08.36,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,489.260868,1198.693225,54.914895,45.144277,9.770618,16.217018,38.047741,0.000000,1468.526208,94.723249,85.428327,9.294922,11.563632,66.183820,0.000000,0.000000,0.000000,0.000000,0.000000,59.986056,271.250056,0.554408,0.086243,0.000000,0.000000,0.000000,565.600056,0.371287,16.217018,11.563632,486.772336,1196.113429,55.035124,45.292883,16.250159,1471.306879,85.471030,11.717802,     NaN,     NaN,     NaN,     NaN,     NaN,94.712091,2.279060,0.473516,0.442167,3.730952,0.296891,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:56:13.36,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,488.143111,1196.603027,54.905640,45.140335,9.765305,16.157979,38.066531,0.000000,1468.242371,94.720673,85.429128,9.291545,11.599454,66.169373,0.000000,0.000000,0.000000,0.000000,0.000000,59.986082,271.250082,0.555677,-0.063816,0.000000,0.000000,0.000000,565.600082,0.371287,16.157979,11.599454,486.724738,1196.122805,55.027570,45.286378,16.250003,1471.294236,85.471084,11.716896,     NaN,     NaN,     NaN,     NaN,     NaN,94.711636,2.277575,0.464539,0.435667,3.737490,0.296882,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:56:18.36,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,487.422495,1195.090857,54.893962,45.135646,9.758317,16.155725,38.043425,0.000000,1468.593335,94.719685,85.431789,9.287895,11.756572,66.166911,0.000000,0.000000,0.000000,0.000000,0.000000,59.992086,271.100086,0.556191,-0.177294,0.000000,0.000000,0.000000,565.603419,0.368338,16.155725,11.756572,486.674742,1196.131205,55.019907,45.279834,16.250172,1471.277807,85.471204,11.716530,     NaN,     NaN,     NaN,     NaN,     NaN,94.711187,2.270918,0.455157,0.428947,3.742853,0.296862,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:56:23.36,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,485.104223,1191.519458,54.873136,45.127289,9.745847,16.262876,38.029602,0.000000,1472.474414,94.720969,85.441541,9.279428,11.863929,66.241650,0.000000,0.000000,0.000000,0.000000,0.000000,59.997002,270.990002,0.558622,-0.775594,0.000000,0.000000,0.000000,565.606669,0.368925,16.262876,11.863929,486.616332,1196.131434,55.012136,45.273256,16.250639,1471.261407,85.471430,11.716607,     NaN,     NaN,     NaN,     NaN,     NaN,94.710771,2.270690,0.445251,0.421975,3.742888,0.296818,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:56:28.36,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,485.916308,1194.316699,54.861204,45.121932,9.739272,16.160151,38.041556,0.000000,1473.155627,94.722304,85.449354,9.272950,11.804144,66.199928,0.000000,0.000000,0.000000,0.000000,0.000000,59.997069,270.990069,0.557689,-0.607809,0.000000,0.000000,0.000000,565.606736,0.368925,16.160151,11.804144,486.555792,1196.140323,55.004189,45.266610,16.250564,1471.276632,85.471783,11.716892,     NaN,     NaN,     NaN,     NaN,     NaN,94.710384,2.260358,0.434931,0.414785,3.745000,0.296753,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:56:33.36,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,485.712022,1193.465137,54.851759,45.116805,9.734955,16.145811,38.051678,0.000000,1472.195691,94.723618,85.456147,9.267471,11.801365,66.217691,0.000000,0.000000,0.000000,0.000000,0.000000,60.013020,270.920020,0.557779,-0.543269,0.000000,0.000000,0.000000,565.646687,0.365364,16.145811,11.801365,486.493539,1196.144824,54.996140,45.259926,16.250146,1471.300630,85.472241,11.717089,     NaN,     NaN,     NaN,     NaN,     NaN,94.710033,2.254177,0.424075,0.407342,3.736918,0.296664,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:56:38.36,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,484.951434,1192.850989,54.836467,45.104650,9.731816,16.142814,38.062204,0.000000,1472.458911,94.726482,85.467120,9.259362,11.727662,66.202823,0.000000,0.000000,0.000000,0.000000,0.000000,60.024030,271.020030,0.558860,-0.587402,0.000000,0.000000,0.000000,565.676697,0.367112,16.142814,11.727662,486.418855,1196.134043,54.987945,45.253161,16.250012,1471.311927,85.472846,11.716649,     NaN,     NaN,     NaN,     NaN,     NaN,94.709739,2.265298,0.412613,0.399638,3.737331,0.296542,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:56:43.36,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,484.620158,1191.844592,54.829482,45.096122,9.733360,16.126204,38.047348,0.000000,1471.333813,94.727882,85.471348,9.256534,11.788055,66.186317,0.000000,0.000000,0.000000,0.000000,0.000000,60.023086,271.100086,0.559407,-0.535883,0.000000,0.000000,0.000000,565.676753,0.367112,16.126204,11.788055,486.348285,1196.133785,54.979700,45.246352,16.249903,1471.316228,85.473529,11.717257,     NaN,     NaN,     NaN,     NaN,     NaN,94.709501,2.265748,0.400591,0.391648,3.736566,0.296392,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:56:48.36,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,485.734769,1194.192834,54.825355,45.088807,9.736548,16.130530,38.041558,0.000000,1469.016504,94.728156,85.472726,9.255431,11.669341,66.177636,0.000000,0.000000,0.000000,0.000000,0.000000,60.023035,271.100035,0.558124,-0.162362,0.000000,0.000000,0.000000,565.676702,0.367112,16.130530,11.669341,486.275342,1196.124839,54.971456,45.239509,16.249306,1471.320787,85.474218,11.717255,     NaN,     NaN,     NaN,     NaN,     NaN,94.709285,2.277117,0.388103,0.383370,3.734649,0.296244,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:56:53.36,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,486.243555,1194.579919,54.823150,45.079575,9.743575,16.294047,38.043847,0.000000,1468.655261,94.727254,85.469791,9.257463,11.821195,66.188800,0.000000,0.000000,0.000000,0.000000,0.000000,60.021052,271.200052,0.557745,-0.064712,0.000000,0.000000,0.000000,565.660052,0.369480,16.294047,11.821195,486.207829,1196.110876,54.963277,45.232595,16.248929,1471.317719,85.474841,11.717707,     NaN,     NaN,     NaN,     NaN,     NaN,94.709100,2.278246,0.375351,0.374787,3.738202,0.296118,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:56:58.36,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,486.283989,1193.795422,54.825415,45.074628,9.750788,16.228377,38.042999,0.000000,1470.729956,94.725517,85.463271,9.262246,11.680174,66.157400,0.000000,0.000000,0.000000,0.000000,0.000000,60.010025,271.490025,0.558295,-0.249294,0.000000,0.000000,0.000000,565.620025,0.374810,16.228377,11.680174,486.149581,1196.091895,54.955295,45.225644,16.249039,1471.327640,85.475258,11.718048,     NaN,     NaN,     NaN,     NaN,     NaN,94.708920,2.279275,0.362648,0.365881,3.733629,0.296050,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:57:03.36,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,486.106693,1192.866455,54.828283,45.071329,9.756953,16.158289,38.027514,0.000000,1469.140356,94.723489,85.456788,9.266701,11.714545,66.171024,0.000000,0.000000,0.000000,0.000000,0.000000,60.010046,271.490046,0.558499,-0.215022,0.000000,0.000000,0.000000,565.620046,0.374810,16.158289,11.714545,486.101315,1196.069071,54.947553,45.218691,16.248072,1471.319813,85.475416,11.717992,     NaN,     NaN,     NaN,     NaN,     NaN,94.708706,2.290925,0.350118,0.356687,3.736745,0.296033,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:57:08.36,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,489.049324,1198.486816,54.835046,45.067186,9.767860,16.120519,38.023807,0.000000,1468.768774,94.717813,85.442990,9.274823,11.617733,66.154518,0.000000,0.000000,0.000000,0.000000,0.000000,60.006073,271.580073,0.555322,0.256461,0.000000,0.000000,0.000000,565.603406,0.375410,16.120519,11.617733,486.073598,1196.069272,54.940066,45.211756,16.247148,1471.307570,85.475281,11.717823,     NaN,     NaN,     NaN,     NaN,     NaN,94.708413,2.291136,0.337748,0.347254,3.741496,0.296042,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:57:13.36,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,489.421815,1198.765503,54.839407,45.065825,9.773581,16.102248,38.025663,0.000000,1469.413904,94.713707,85.434496,9.279211,11.487983,66.155341,0.000000,0.000000,0.000000,0.000000,0.000000,60.001026,271.630026,0.555002,0.238526,0.000000,0.000000,0.000000,565.570026,0.373075,16.102248,11.487983,486.057531,1196.078447,54.932745,45.204847,16.246254,1471.298997,85.474956,11.717099,     NaN,     NaN,     NaN,     NaN,     NaN,94.708058,2.298638,0.325270,0.337530,3.744071,0.296055,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:57:18.36,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,488.191318,1193.506433,54.847053,45.065155,9.781898,16.081094,38.007503,0.000000,1469.181665,94.705610,85.419669,9.285941,11.632601,66.145026,0.000000,0.000000,0.000000,0.000000,0.000000,60.000071,271.670071,0.556483,-0.063069,0.000000,0.000000,0.000000,565.556737,0.372494,16.081094,11.632601,486.054830,1196.068699,54.925924,45.198072,16.245548,1471.293291,85.474086,11.716416,     NaN,     NaN,     NaN,     NaN,     NaN,94.707505,2.305832,0.313859,0.327834,3.746524,0.295986,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:57:23.36,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,487.649123,1192.469043,54.855290,45.066211,9.789079,16.212077,38.015344,0.000000,1468.402356,94.693686,85.401981,9.291705,11.797029,66.159475,0.000000,0.000000,0.000000,0.000000,0.000000,59.999095,271.670095,0.557102,-0.145846,0.000000,0.000000,0.000000,565.546762,0.370733,16.212077,11.797029,486.061121,1196.056082,54.919489,45.191425,16.245923,1471.283026,85.472776,11.716240,     NaN,     NaN,     NaN,     NaN,     NaN,94.706749,2.319317,0.303126,0.318114,3.751925,0.295779,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:57:28.36,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,488.720791,1194.693433,54.861347,45.069008,9.792339,16.207527,38.037837,0.000000,1468.846191,94.680088,85.384736,9.295352,11.728688,66.178869,0.000000,0.000000,0.000000,0.000000,0.000000,59.996070,271.720070,0.555982,-0.025127,0.000000,0.000000,0.000000,565.593403,0.366577,16.207527,11.728688,486.083401,1196.041517,54.913627,45.185014,16.246158,1471.243573,85.470849,11.715380,     NaN,     NaN,     NaN,     NaN,     NaN,94.705688,2.323635,0.293831,0.308723,3.755434,0.295174,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:57:33.36,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,488.967900,1195.555334,54.863132,45.070593,9.792539,16.177195,38.047967,0.000000,1471.091235,94.675044,85.378795,9.296249,11.858451,66.173103,0.000000,0.000000,0.000000,0.000000,0.000000,59.996023,271.720023,0.555701,-0.093671,0.000000,0.000000,0.000000,565.593356,0.366577,16.177195,11.858451,486.113702,1196.037961,54.908007,45.178726,16.246093,1471.222126,85.468635,11.715281,     NaN,     NaN,     NaN,     NaN,     NaN,94.704459,2.324317,0.284893,0.299273,3.749099,0.294343,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:57:38.36,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,489.447798,1196.587561,54.866167,45.073811,9.792356,16.267721,38.038267,0.000000,1474.456226,94.665839,85.368478,9.297361,11.840596,66.161133,0.000000,0.000000,0.000000,0.000000,0.000000,59.995092,271.700092,0.555116,-0.267649,0.000000,0.000000,0.000000,565.640092,0.364189,16.267721,11.840596,486.165068,1196.056082,54.902882,45.172733,16.246649,1471.230842,85.465870,11.716918,     NaN,     NaN,     NaN,     NaN,     NaN,94.702872,2.314778,0.277162,0.290342,3.753727,0.292910,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
